date,lat,lon,soil_moisture_pct,profile_storage_mm
2025-11-14,-35.09704,148.93607,16.965702082524704,52.311559058066095
2025-11-15,-35.09704,148.93607,17.16996382631566,54.48265975517882
2025-11-16,-35.09704,148.93607,17.041267393105926,53.11474371435854
2025-11-17,-35.09704,148.93607,16.90326155296583,51.64787786775915
2025-11-18,-35.09704,148.93607,16.700256677065475,49.49013643559155
2025-11-19,-35.09704,148.93607,16.49489674380072,47.307363068463026
2025-11-20,-35.09704,148.93607,16.28801081283185,45.10836985214635
2025-11-21,-35.09704,148.93607,16.18761990098149,44.04131356124752
2025-11-22,-35.09704,148.93607,16.099456549042607,43.10422416162799
2025-11-23,-35.09704,148.93607,17.620181081124223,59.26802473653042
2025-11-24,-35.09704,148.93607,17.515416404790756,58.154479646789284
2025-11-25,-35.09704,148.93607,17.284511770536337,55.70019132489294
2025-11-26,-35.09704,148.93607,17.261647021779485,55.4571616168135
2025-11-27,-35.09704,148.93607,16.98934410426868,52.56285041070447
2025-11-28,-35.09704,148.93607,16.76417839680529,50.16956121534759
2025-11-29,-35.09704,148.93607,16.589670474160876,48.314714265187796
2025-11-30,-35.09704,148.93607,16.6708599518893,49.17767826629219
2025-12-01,-35.09704,148.93607,16.588067459245078,48.29767579906791
2025-12-02,-35.09704,148.93607,16.766418772114356,50.193374193270145
2025-12-03,-35.09704,148.93607,16.558140745076027,47.97958436995913
2025-12-04,-35.09704,148.93607,16.335434440603066,45.612436200561916
2025-12-05,-35.09704,148.93607,16.072694404028265,42.81976897869207
2025-12-06,-35.09704,148.93607,15.83370448487208,40.279542059774144
2025-12-07,-35.09704,148.93607,15.669309166135594,38.53218210637958
2025-12-08,-35.09704,148.93607,15.516315631151922,36.9060118588724
2025-12-09,-35.09704,148.93607,15.323542537122936,34.85702416757353
2025-12-10,-35.09704,148.93607,15.157068217633988,33.087566488490395
2025-12-11,-35.09704,148.93607,15.050860351407689,31.958681714850332
2025-12-12,-35.09704,148.93607,14.956855720804416,30.959505289315384
2025-12-13,-35.09704,148.93607,14.886568576896746,30.212422334358415
2025-12-14,-35.09704,148.93607,15.263267646308542,34.2163615792846
2025-12-15,-35.09704,148.93607,15.127208834910263,32.77019072617839
2025-12-16,-35.09704,148.93607,14.982431040082691,31.231345686265914
2025-12-17,-35.09704,148.93607,14.820696119586444,29.51226313992164
2025-12-18,-35.09704,148.93607,14.665222701672402,27.859734184910266
2025-12-19,-35.09704,148.93607,14.524687649182756,26.365985307776896
2025-12-20,-35.09704,148.93607,14.814454188590688,29.445917575232436
2025-12-21,-35.09704,148.93607,15.842013960019798,40.36786357779814
2025-12-22,-35.09704,148.93607,18.135184259295425,64.74200012903988
2025-12-23,-35.09704,148.93607,17.825981719169768,61.45548236043183
2025-12-24,-35.09704,148.93607,17.540724488499293,58.42347959343823
2025-12-25,-35.09704,148.93607,17.26692681090067,55.51328056316572
2025-12-26,-35.09704,148.93607,17.02167067520296,52.906449948180786
2025-12-27,-35.09704,148.93607,16.78319702434282,50.37171045160945
2025-12-28,-35.09704,148.93607,16.544879619499255,47.838631695954284
2025-12-29,-35.09704,148.93607,16.324968032770283,45.501188617337114
2025-12-30,-35.09704,148.93607,16.095442801544557,43.061561987941836
2025-12-31,-35.09704,148.93607,15.976929327120104,41.801880746781436
